Year;Month;Anomaly Monthly TMAX;Unc. Monthly TMAX;Anomaly Annual TMAX;Unc. Annual TMAX;Anomaly Five-year TMAX;Unc. Five-year TMAX;Anomaly Ten-year TMAX;Unc. Ten-year TMAX;Anomaly Twenty-year TMAX;Unc. Twenty-year TMAX
1850;1;-1.267;2.541;-0.696;0.984;-0.787;0.877;-0.635;0.463;-0.456;0.523
1850;2;0.822;2.784;-0.657;0.975;-0.784;0.886;-0.638;0.511;-0.460;0.527
1850;3;-1.395;1.771;-0.690;0.975;-0.773;0.876;-0.638;0.544;-0.464;0.534
1850;4;-0.871;2.385;-0.713;0.928;-0.762;0.869;-0.635;0.541;-0.469;0.536
1850;5;-0.672;2.057;-0.827;0.894;-0.792;0.862;-0.623;0.547;-0.466;0.543
1850;6;-0.380;1.188;-0.704;0.900;-0.797;0.874;-0.624;0.546;-0.464;0.535
1850;7;-0.612;1.401;-0.545;0.923;-0.772;0.902;-0.622;0.551;-0.463;0.537
1850;8;-0.348;1.823;-0.562;1.033;-0.795;0.940;-0.623;0.567;-0.461;0.539
1850;9;-1.678;1.883;-0.496;1.062;-0.801;0.950;-0.621;0.562;-0.458;0.535
1850;10;-1.256;1.985;-0.391;1.039;-0.806;0.985;-0.618;0.576;-0.456;0.542
1850;11;-0.563;1.551;-0.456;1.081;-0.802;1.020;-0.624;0.584;-0.456;0.540
1850;12;-0.267;3.216;-0.537;1.268;-0.792;1.034;-0.621;0.603;-0.451;0.548
1851;1;0.644;2.351;-0.643;1.405;-0.764;1.030;-0.631;0.621;-0.452;0.561
1851;2;0.618;2.469;-0.794;1.330;-0.754;1.045;-0.631;0.631;-0.448;0.568
1851;3;-0.596;1.797;-0.683;1.292;-0.725;1.038;-0.644;0.647;-0.450;0.564
1851;4;0.383;1.619;-0.573;1.241;-0.710;1.029;-0.647;0.658;-0.453;0.558
1851;5;-1.455;2.477;-0.636;1.298;-0.686;1.032;-0.651;0.673;-0.466;0.547
1851;6;-1.350;2.507;-0.672;1.269;-0.698;1.024;-0.656;0.688;-0.470;0.555
1851;7;-1.882;3.214;-0.819;1.387;-0.682;1.016;-0.667;0.707;-0.470;0.559
1851;8;-2.162;1.739;-0.891;1.518;-0.688;1.010;-0.681;0.720;-0.469;0.559
1851;9;-0.345;1.572;-0.876;1.589;-0.692;1.025;-0.682;0.737;-0.468;0.563
1851;10;0.064;1.899;-1.149;1.606;-0.671;1.010;-0.678;0.738;-0.461;0.552
1851;11;-1.321;1.733;-1.045;1.589;-0.646;0.983;-0.692;0.752;-0.456;0.551
1851;12;-0.693;2.894;-0.931;1.465;-0.630;0.969;-0.693;0.760;-0.461;0.543
1852;1;-1.126;2.253;-0.840;1.412;-0.589;0.960;-0.710;0.773;-0.475;0.555
1852;2;-0.249;3.642;-0.719;1.444;-0.566;0.927;-0.689;0.775;-0.486;0.569
1852;3;-0.408;2.575;-0.758;1.398;-0.558;0.904;-0.681;0.780;-0.498;0.579
1852;4;-2.901;1.787;-0.831;1.431;-0.538;0.869;-0.670;0.785;-0.505;0.585
1852;5;-0.204;2.426;-0.869;1.384;-0.567;0.876;-0.681;0.796;-0.504;0.581
1852;6;0.022;1.107;-0.840;1.304;-0.544;0.859;-0.678;0.799;-0.502;0.576
1852;7;-0.798;2.463;-0.714;1.272;-0.522;0.868;-0.676;0.803;-0.498;0.583
1852;8;-0.707;1.257;-0.746;1.146;-0.562;0.925;-0.670;0.805;-0.509;0.573
1852;9;-0.808;1.290;-0.790;1.122;-0.548;0.939;-0.661;0.799;-0.505;0.573
1852;10;-0.809;1.492;-0.597;1.154;-0.534;0.923;-0.650;0.796;-0.499;0.572
1852;11;-1.778;2.095;-0.612;1.141;-0.525;0.903;-0.657;0.807;-0.491;0.579
1852;12;-0.353;1.802;-0.619;1.117;-0.535;0.922;-0.650;0.820;-0.496;0.568
1853;1;0.384;1.485;-0.582;1.030;-0.527;0.916;-0.631;0.838;-0.505;0.571
1853;2;-0.630;1.862;-0.534;0.979;-0.529;0.901;-0.641;0.859;-0.503;0.555
1853;3;-0.929;2.311;-0.463;0.972;-0.515;0.881;-0.638;0.859;-0.494;0.548
1853;4;-0.593;1.919;-0.410;0.942;-0.506;0.871;-0.639;0.871;-0.492;0.550
1853;5;-0.384;1.803;-0.256;0.934;-0.502;0.869;-0.638;0.886;-0.489;0.555
1853;6;-0.063;0.770;-0.272;0.900;-0.520;0.839;-0.634;0.901;-0.483;0.554
1853;7;-0.345;1.073;-0.327;0.971;-0.544;0.857;-0.619;0.903;-0.489;0.556
1853;8;-0.141;0.648;-0.324;0.966;-0.568;0.860;-0.613;0.921;-0.498;0.548
1853;9;0.045;1.218;-0.271;0.939;-0.570;0.873;-0.599;0.918;-0.506;0.551
1853;10;-0.172;0.979;-0.307;0.891;-0.580;0.873;-0.586;0.914;-0.500;0.546
1853;11;0.079;1.215;-0.290;0.831;-0.569;0.851;-0.586;0.922;-0.498;0.542
1853;12;-0.550;1.030;-0.285;0.814;-0.559;0.832;-0.593;0.923;-0.508;0.534
1854;1;-0.280;1.737;-0.183;0.713;-0.547;0.809;-0.583;0.916;-0.509;0.536
1854;2;-0.586;1.840;-0.124;0.687;-0.529;0.821;-0.576;0.904;-0.509;0.553
1854;3;-0.297;1.873;-0.194;0.681;-0.527;0.828;-0.579;0.904;-0.508;0.563
1854;4;-1.027;1.403;-0.163;0.662;-0.534;0.832;-0.558;0.899;-0.526;0.575
1854;5;-0.178;1.156;-0.248;0.673;-0.542;0.831;-0.540;0.884;-0.533;0.576
1854;6;-0.008;0.700;-0.232;0.742;-0.553;0.828;-0.536;0.888;-0.530;0.575
1854;7;0.887;1.081;-0.204;0.635;-0.564;0.835;-0.529;0.899;-0.528;0.584
1854;8;0.563;0.870;-0.289;0.716;-0.544;0.814;-0.524;0.889;-0.528;0.583
1854;9;-0.794;1.532;-0.308;0.688;-0.550;0.810;-0.519;0.887;-0.533;0.582
1854;10;0.201;1.005;-0.226;0.650;-0.515;0.818;-0.513;0.879;-0.532;0.573
1854;11;-0.938;1.443;-0.221;0.596;-0.538;0.820;-0.522;0.882;-0.530;0.575
1854;12;-0.366;1.765;-0.301;0.631;-0.566;0.833;-0.517;0.878;-0.526;0.585
1855;1;0.067;1.416;-0.385;0.694;-0.566;0.800;-0.502;0.890;-0.537;0.584
1855;2;-1.608;2.993;-0.475;0.751;-0.555;0.796;-0.513;0.907;-0.533;0.600
1855;3;-0.531;1.456;-0.477;0.758;-0.549;0.795;-0.501;0.906;-0.530;0.617
1855;4;-0.046;1.051;-0.552;0.812;-0.537;0.797;-0.498;0.905;-0.529;0.617
1855;5;-0.112;0.811;-0.504;0.737;-0.521;0.824;-0.495;0.894;-0.524;0.621
1855;6;-0.966;1.050;-0.583;0.701;-0.503;0.836;-0.490;0.900;-0.520;0.618
1855;7;-0.127;0.808;-0.654;0.778;-0.491;0.846;-0.492;0.904;-0.521;0.622
1855;8;-0.519;0.842;-0.588;0.637;-0.487;0.846;-0.491;0.899;-0.521;0.630
1855;9;-0.819;0.986;-0.607;0.655;-0.475;0.829;-0.481;0.897;-0.517;0.628
1855;10;-0.699;1.277;-0.619;0.708;-0.471;0.813;-0.478;0.893;-0.511;0.633
1855;11;-0.358;0.926;-0.678;0.755;-0.475;0.805;-0.475;0.895;-0.509;0.637
1855;12;-1.315;1.372;-0.661;0.763;-0.476;0.817;-0.482;0.883;-0.505;0.644
1856;1;-0.788;1.391;-0.744;0.817;-0.474;0.823;-0.494;0.892;-0.505;0.651
1856;2;-0.813;1.534;-0.794;0.867;-0.472;0.842;-0.500;0.889;-0.501;0.654
1856;3;-0.758;1.698;-0.741;0.948;-0.472;0.843;-0.502;0.888;-0.508;0.659
1856;4;-0.190;1.462;-0.712;0.952;-0.461;0.843;-0.512;0.883;-0.508;0.661
1856;5;-0.822;1.045;-0.833;1.000;-0.487;0.853;-0.512;0.873;-0.508;0.667
1856;6;-0.760;1.190;-0.837;1.031;-0.488;0.864;-0.497;0.860;-0.508;0.671
1856;7;-1.127;1.727;-0.918;1.070;-0.484;0.855;-0.483;0.845;-0.507;0.677
1856;8;-1.113;1.435;-0.773;1.080;-0.465;0.835;-0.466;0.849;-0.513;0.679
1856;9;-0.183;1.514;-0.776;1.072;-0.466;0.817;-0.460;0.849;-0.513;0.683
1856;10;-0.351;1.284;-0.825;1.117;-0.446;0.819;-0.455;0.852;-0.511;0.682
1856;11;-1.812;1.328;-0.890;1.210;-0.433;0.815;-0.445;0.851;-0.512;0.686
1856;12;-1.363;1.658;-0.965;1.236;-0.443;0.836;-0.438;0.842;-0.509;0.685
1857;1;-1.763;1.937;-0.934;1.138;-0.470;0.865;-0.442;0.835;-0.513;0.687
1857;2;0.925;1.657;-0.847;1.094;-0.482;0.877;-0.452;0.818;-0.506;0.686
1857;3;-0.788;1.525;-0.870;1.042;-0.481;0.893;-0.452;0.810;-0.502;0.686
1857;4;-0.780;1.978;-0.846;1.066;-0.487;0.913;-0.433;0.806;-0.495;0.684
1857;5;-1.604;2.029;-0.763;1.179;-0.476;0.912;-0.428;0.798;-0.497;0.685
1857;6;-1.661;1.658;-0.592;1.194;-0.490;0.918;-0.433;0.797;-0.486;0.682
1857;7;-0.746;1.045;-0.351;1.152;-0.481;0.935;-0.426;0.786;-0.483;0.685
1857;8;-0.073;0.860;-0.462;1.163;-0.464;0.910;-0.426;0.785;-0.479;0.685
1857;9;-0.460;0.974;-0.414;1.118;-0.454;0.894;-0.423;0.785;-0.474;0.681
1857;10;-0.065;1.291;-0.376;1.057;-0.462;0.905;-0.411;0.778;-0.465;0.677
1857;11;-0.816;2.285;-0.296;1.018;-0.465;0.904;-0.399;0.785;-0.467;0.676
1857;12;0.694;1.892;-0.168;0.991;-0.446;0.896;-0.399;0.783;-0.473;0.677
1858;1;1.123;1.674;-0.125;1.084;-0.457;0.908;-0.397;0.783;-0.472;0.683
1858;2;-0.405;1.691;-0.122;1.160;-0.452;0.914;-0.391;0.778;-0.477;0.691
1858;3;-0.203;1.170;-0.078;1.191;-0.447;0.930;-0.388;0.769;-0.474;0.690
1858;4;-0.330;1.072;-0.033;1.145;-0.449;0.932;-0.383;0.761;-0.476;0.695
1858;5;-0.638;1.414;-0.086;1.121;-0.449;0.938;-0.383;0.755;-0.474;0.700
1858;6;-0.127;1.394;-0.194;1.063;-0.443;0.946;-0.386;0.758;-0.472;0.703
1858;7;-0.234;1.475;-0.294;1.018;-0.445;0.945;-0.394;0.757;-0.461;0.700
1858;8;-0.037;1.710;-0.212;0.898;-0.433;0.937;-0.399;0.754;-0.458;0.705
1858;9;0.070;1.179;-0.223;0.878;-0.433;0.921;-0.409;0.750;-0.454;0.702
1858;10;0.474;0.859;-0.181;0.917;-0.443;0.913;-0.412;0.750;-0.449;0.699
1858;11;-1.453;1.737;-0.082;0.859;-0.456;0.913;-0.415;0.753;-0.449;0.699
1858;12;-0.608;1.503;-0.119;0.881;-0.434;0.906;-0.416;0.749;-0.451;0.697
1859;1;-0.077;1.271;-0.160;0.876;-0.419;0.896;-0.423;0.746;-0.444;0.692
1859;2;0.580;1.234;-0.171;0.804;-0.403;0.890;-0.421;0.737;-0.439;0.689
1859;3;-0.331;1.250;-0.237;0.814;-0.394;0.883;-0.419;0.732;-0.439;0.688
1859;4;0.172;1.538;-0.293;0.864;-0.375;0.884;-0.421;0.729;-0.429;0.681
1859;5;0.552;1.127;-0.194;0.823;-0.348;0.883;-0.421;0.720;-0.421;0.674
1859;6;-0.567;1.529;-0.242;0.897;-0.323;0.869;-0.424;0.718;-0.417;0.673
1859;7;-0.726;1.489;-0.187;0.914;-0.320;0.848;-0.436;0.728;-0.410;0.676
1859;8;-0.175;1.116;-0.281;1.011;-0.360;0.838;-0.446;0.732;-0.406;0.670
1859;9;-0.723;1.325;-0.251;0.977;-0.354;0.827;-0.443;0.730;-0.399;0.666
1859;10;-0.193;1.333;-0.306;0.961;-0.351;0.813;-0.448;0.732;-0.398;0.660
1859;11;-0.264;1.241;-0.379;0.920;-0.317;0.799;-0.441;0.727;-0.404;0.658
1859;12;-1.182;2.038;-0.316;0.851;-0.300;0.784;-0.441;0.715;-0.397;0.652
1860;1;0.576;1.370;-0.320;0.855;-0.287;0.797;-0.439;0.722;-0.390;0.657
1860;2;-0.549;1.686;-0.325;0.888;-0.298;0.799;-0.428;0.705;-0.393;0.662
1860;3;0.033;1.224;-0.307;0.911;-0.297;0.800;-0.423;0.705;-0.392;0.662
1860;4;-0.493;1.200;-0.362;0.904;-0.286;0.786;-0.423;0.706;-0.387;0.659
1860;5;-0.315;0.824;-0.367;0.877;-0.278;0.771;-0.425;0.709;-0.381;0.655
1860;6;0.187;0.825;-0.352;0.855;-0.294;0.753;-0.415;0.703;-0.377;0.656
1860;7;-0.780;1.475;-0.471;0.860;-0.304;0.742;-0.419;0.704;-0.374;0.653
1860;8;-0.229;1.205;-0.435;0.830;-0.295;0.731;-0.419;0.705;-0.374;0.647
1860;9;-0.511;1.756;-0.500;0.848;-0.302;0.727;-0.413;0.706;-0.370;0.641
1860;10;-0.852;1.318;-0.527;0.800;-0.296;0.727;-0.404;0.704;-0.367;0.638
1860;11;-0.319;1.268;-0.631;0.834;-0.290;0.721;-0.394;0.703;-0.361;0.636
1860;12;-1.003;1.692;-0.602;0.837;-0.295;0.714;-0.388;0.698;-0.364;0.627
1861;1;-0.861;1.549;-0.556;0.795;-0.315;0.708;-0.378;0.694;-0.370;0.631
1861;2;-0.111;2.045;-0.550;0.755;-0.326;0.685;-0.370;0.692;-0.374;0.630
1861;3;-0.748;0.969;-0.478;0.723;-0.346;0.678;-0.373;0.686;-0.371;0.629
1861;4;-0.817;0.960;-0.343;0.711;-0.362;0.678;-0.369;0.681;-0.372;0.628
1861;5;-1.566;1.200;-0.329;0.708;-0.343;0.674;-0.364;0.679;-0.366;0.624
1861;6;0.535;0.741;-0.236;0.636;-0.344;0.657;-0.360;0.674;-0.360;0.618
1861;7;-0.231;0.905;-0.296;0.585;-0.362;0.658;-0.348;0.665;-0.352;0.611
1861;8;-0.153;1.337;-0.407;0.591;-0.376;0.662;-0.346;0.657;-0.342;0.611
1861;9;0.359;1.190;-0.380;0.604;-0.373;0.672;-0.345;0.649;-0.342;0.608
1861;10;0.762;1.187;-0.363;0.627;-0.396;0.664;-0.344;0.645;-0.343;0.607
1861;11;-0.145;1.177;-0.200;0.651;-0.408;0.654;-0.332;0.641;-0.343;0.605
1861;12;0.103;1.271;-0.296;0.659;-0.405;0.633;-0.324;0.632;-0.346;0.601
1862;1;-1.571;1.545;-0.273;0.679;-0.402;0.627;-0.316;0.624;-0.340;0.599
1862;2;-1.447;1.267;-0.321;0.689;-0.410;0.626;-0.323;0.622;-0.337;0.591
1862;3;-0.423;1.200;-0.383;0.673;-0.406;0.617;-0.323;0.619;-0.336;0.585
1862;4;-0.614;1.202;-0.398;0.629;-0.408;0.600;-0.320;0.612;-0.324;0.584
1862;5;0.392;1.306;-0.414;0.630;-0.406;0.589;-0.313;0.602;-0.323;0.578
1862;6;-0.615;0.922;-0.448;0.626;-0.393;0.563;-0.294;0.595;-0.322;0.576
1862;7;0.046;1.289;-0.269;0.645;-0.396;0.563;-0.289;0.599;-0.320;0.570
1862;8;-0.731;0.990;-0.140;0.656;-0.393;0.553;-0.289;0.598;-0.318;0.567
1862;9;-0.388;1.004;-0.154;0.670;-0.392;0.565;-0.286;0.595;-0.317;0.565
1862;10;0.583;1.200;-0.101;0.708;-0.385;0.561;-0.280;0.590;-0.312;0.562
1862;11;-0.341;1.779;-0.160;0.718;-0.384;0.566;-0.277;0.579;-0.306;0.562
1862;12;-0.304;1.452;-0.145;0.759;-0.384;0.560;-0.296;0.572;-0.308;0.561
1863;1;0.577;1.610;-0.264;0.809;-0.382;0.555;-0.313;0.570;-0.309;0.559
1863;2;0.098;1.334;-0.264;0.847;-0.387;0.554;-0.313;0.569;-0.307;0.555
1863;3;-0.590;1.134;-0.327;0.870;-0.380;0.546;-0.309;0.568;-0.303;0.549
1863;4;0.030;1.729;-0.415;0.900;-0.359;0.536;-0.313;0.569;-0.302;0.544
1863;5;-0.325;1.366;-0.413;0.873;-0.340;0.531;-0.309;0.565;-0.301;0.539
1863;6;-0.429;1.524;-0.442;0.874;-0.333;0.519;-0.310;0.559;-0.301;0.538
1863;7;-1.379;1.695;-0.585;0.824;-0.312;0.512;-0.303;0.554;-0.299;0.536
1863;8;-0.737;1.758;-0.618;0.849;-0.308;0.527;-0.302;0.549;-0.300;0.536
1863;9;-1.140;1.191;-0.582;0.842;-0.312;0.534;-0.309;0.550;-0.303;0.533
1863;10;-0.473;1.213;-0.682;0.774;-0.295;0.534;-0.313;0.550;-0.304;0.533
1863;11;-0.323;1.772;-0.670;0.728;-0.273;0.530;-0.311;0.546;-0.307;0.530
1863;12;-0.646;1.945;-0.668;0.700;-0.285;0.528;-0.310;0.543;-0.304;0.530
1864;1;-1.142;1.310;-0.595;0.693;-0.276;0.527;-0.305;0.543;-0.305;0.528
1864;2;-0.300;1.842;-0.590;0.640;-0.288;0.521;-0.302;0.546;-0.305;0.526
1864;3;-0.153;1.291;-0.536;0.618;-0.295;0.514;-0.299;0.549;-0.309;0.523
1864;4;-1.166;1.034;-0.523;0.522;-0.312;0.508;-0.300;0.541;-0.308;0.521
1864;5;-0.185;1.319;-0.507;0.448;-0.317;0.513;-0.301;0.539;-0.309;0.518
1864;6;-0.402;1.243;-0.488;0.427;-0.325;0.515;-0.298;0.534;-0.310;0.518
1864;7;-0.503;1.040;-0.361;0.444;-0.312;0.524;-0.291;0.531;-0.315;0.521
1864;8;-0.682;0.858;-0.367;0.482;-0.286;0.535;-0.287;0.529;-0.318;0.521
1864;9;-0.490;0.881;-0.344;0.555;-0.292;0.546;-0.279;0.526;-0.316;0.520
1864;10;-0.315;1.256;-0.252;0.595;-0.289;0.551;-0.282;0.523;-0.313;0.520
1864;11;-0.133;1.614;-0.260;0.607;-0.308;0.543;-0.286;0.518;-0.314;0.516
1864;12;-0.423;1.026;-0.211;0.614;-0.289;0.548;-0.278;0.513;-0.312;0.512
1865;1;0.382;1.671;-0.221;0.648;-0.292;0.554;-0.278;0.515;-0.320;0.513
1865;2;-0.366;1.715;-0.209;0.696;-0.279;0.559;-0.274;0.511;-0.317;0.505
1865;3;0.118;1.662;-0.178;0.695;-0.276;0.551;-0.283;0.512;-0.317;0.503
1865;4;-0.066;1.023;-0.115;0.713;-0.274;0.554;-0.277;0.509;-0.321;0.502
1865;5;-0.273;1.011;-0.036;0.689;-0.276;0.545;-0.267;0.507;-0.321;0.503
1865;6;0.184;0.777;-0.052;0.698;-0.297;0.549;-0.264;0.505;-0.318;0.501
1865;7;-0.628;1.082;-0.050;0.640;-0.322;0.549;-0.256;0.499;-0.318;0.500
1865;8;-0.529;1.127;-0.006;0.651;-0.331;0.561;-0.258;0.495;-0.316;0.498
1865;9;-0.122;0.882;-0.102;0.608;-0.317;0.566;-0.259;0.491;-0.315;0.497
1865;10;0.446;0.847;-0.079;0.610;-0.331;0.557;-0.256;0.488;-0.314;0.495
1865;11;0.806;1.050;-0.075;0.598;-0.328;0.553;-0.246;0.489;-0.318;0.495
1865;12;-0.611;0.992;-0.106;0.619;-0.324;0.547;-0.247;0.489;-0.315;0.491
1866;1;0.412;1.041;-0.028;0.627;-0.291;0.545;-0.245;0.490;-0.315;0.490
1866;2;0.153;1.603;-0.056;0.616;-0.278;0.554;-0.247;0.495;-0.311;0.488
1866;3;-1.026;1.276;-0.052;0.606;-0.271;0.566;-0.241;0.498;-0.311;0.487
1866;4;0.207;1.171;-0.111;0.620;-0.263;0.566;-0.233;0.502;-0.311;0.484
1866;5;-0.225;0.768;-0.216;0.645;-0.279;0.565;-0.219;0.503;-0.311;0.483
1866;6;-0.194;0.622;-0.193;0.649;-0.275;0.566;-0.223;0.504;-0.310;0.482
1866;7;0.315;1.025;-0.296;0.654;-0.249;0.566;-0.221;0.505;-0.308;0.478
1866;8;-0.873;0.665;-0.297;0.657;-0.227;0.567;-0.218;0.503;-0.304;0.475
1866;9;-0.064;0.760;-0.276;0.670;-0.224;0.576;-0.224;0.499;-0.304;0.471
1866;10;-0.272;0.806;-0.330;0.656;-0.203;0.568;-0.231;0.495;-0.305;0.469
1866;11;-0.444;1.142;-0.374;0.623;-0.195;0.559;-0.241;0.498;-0.303;0.467
1866;12;-0.334;0.928;-0.313;0.624;-0.191;0.565;-0.254;0.500;-0.300;0.463
1867;1;-0.830;1.094;-0.352;0.617;-0.180;0.568;-0.239;0.501;-0.292;0.459
1867;2;0.147;1.681;-0.277;0.617;-0.165;0.572;-0.223;0.503;-0.293;0.455
1867;3;-0.783;1.531;-0.288;0.586;-0.152;0.565;-0.221;0.502;-0.292;0.453
1867;4;-0.440;1.064;-0.206;0.588;-0.157;0.570;-0.216;0.507;-0.291;0.450
1867;5;-0.746;0.819;-0.210;0.606;-0.166;0.567;-0.219;0.505;-0.287;0.445
1867;6;0.532;0.816;-0.309;0.645;-0.162;0.577;-0.212;0.509;-0.281;0.442
1867;7;-0.147;1.085;-0.318;0.666;-0.159;0.569;-0.213;0.513;-0.276;0.441
1867;8;0.017;0.867;-0.366;0.693;-0.154;0.563;-0.210;0.517;-0.272;0.440
1867;9;-0.191;0.828;-0.279;0.687;-0.174;0.552;-0.211;0.515;-0.270;0.439
1867;10;0.711;1.142;-0.312;0.686;-0.168;0.550;-0.213;0.518;-0.272;0.436
1867;11;-0.487;1.205;-0.262;0.715;-0.150;0.541;-0.212;0.511;-0.268;0.431
1867;12;-1.522;1.342;-0.323;0.697;-0.144;0.548;-0.216;0.509;-0.269;0.427
1868;1;-0.946;1.304;-0.261;0.667;-0.130;0.543;-0.221;0.505;-0.273;0.425
1868;2;-0.429;1.623;-0.257;0.679;-0.129;0.538;-0.223;0.505;-0.267;0.420
1868;3;0.269;1.112;-0.302;0.755;-0.137;0.537;-0.217;0.506;-0.261;0.417
1868;4;-0.844;1.029;-0.360;0.787;-0.153;0.540;-0.221;0.497;-0.257;0.416
1868;5;-0.136;0.984;-0.426;0.788;-0.153;0.541;-0.220;0.492;-0.256;0.413
1868;6;-0.206;0.686;-0.335;0.764;-0.161;0.549;-0.215;0.492;-0.256;0.410
1868;7;0.598;0.725;-0.220;0.754;-0.179;0.553;-0.203;0.490;-0.255;0.407
1868;8;0.063;0.954;-0.101;0.691;-0.187;0.540;-0.200;0.492;-0.255;0.402
1868;9;-0.729;1.490;-0.118;0.692;-0.169;0.538;-0.196;0.493;-0.256;0.401
1868;10;0.011;1.051;-0.043;0.611;-0.171;0.543;-0.196;0.490;-0.257;0.400
1868;11;-1.271;1.312;-0.004;0.575;-0.166;0.546;-0.199;0.483;-0.246;0.397
1868;12;-0.438;1.260;-0.003;0.591;-0.162;0.548;-0.193;0.478;-0.242;0.394
1869;1;0.434;1.280;-0.036;0.597;-0.167;0.544;-0.187;0.478;-0.240;0.393
1869;2;1.005;1.302;-0.024;0.566;-0.148;0.543;-0.189;0.479;-0.242;0.395
1869;3;0.058;1.253;0.058;0.493;-0.153;0.540;-0.199;0.482;-0.242;0.396
1869;4;0.058;0.996;0.009;0.480;-0.149;0.535;-0.196;0.483;-0.242;0.394
1869;5;0.333;1.097;0.059;0.445;-0.166;0.534;-0.197;0.479;-0.246;0.393
1869;6;-0.194;0.830;0.077;0.463;-0.184;0.532;-0.196;0.480;-0.245;0.389
1869;7;0.205;0.893;0.091;0.472;-0.166;0.528;-0.194;0.478;-0.245;0.385
1869;8;0.202;0.691;-0.002;0.487;-0.160;0.520;-0.190;0.478;-0.245;0.384
1869;9;0.265;0.752;-0.096;0.487;-0.149;0.512;-0.189;0.475;-0.243;0.382
1869;10;-0.583;0.834;-0.077;0.535;-0.143;0.512;-0.179;0.476;-0.242;0.380
1869;11;-0.667;0.954;-0.038;0.532;-0.130;0.516;-0.187;0.474;-0.242;0.378
1869;12;-0.224;1.224;0.025;0.537;-0.135;0.516;-0.183;0.477;-0.242;0.375
1870;1;0.603;1.296;0.027;0.526;-0.135;0.513;-0.201;0.468;-0.243;0.376
1870;2;-0.112;1.302;-0.030;0.534;-0.141;0.513;-0.206;0.460;-0.244;0.373
1870;3;-1.070;1.190;-0.102;0.575;-0.145;0.515;-0.212;0.451;-0.246;0.373
1870;4;0.280;0.988;-0.094;0.593;-0.152;0.514;-0.219;0.446;-0.245;0.370
1870;5;0.801;0.784;0.026;0.593;-0.148;0.507;-0.218;0.444;-0.245;0.370
1870;6;0.570;0.872;-0.046;0.598;-0.136;0.496;-0.221;0.445;-0.247;0.367
1870;7;0.230;0.867;-0.149;0.608;-0.120;0.487;-0.216;0.440;-0.244;0.364
1870;8;-0.483;0.768;-0.168;0.582;-0.115;0.473;-0.213;0.435;-0.244;0.362
1870;9;-0.606;0.875;-0.076;0.591;-0.118;0.469;-0.216;0.430;-0.243;0.359
1870;10;-0.486;1.004;-0.092;0.612;-0.110;0.461;-0.224;0.428;-0.241;0.356
1870;11;0.774;0.986;-0.151;0.652;-0.112;0.454;-0.241;0.429;-0.244;0.357
1870;12;-1.086;1.319;-0.196;0.627;-0.106;0.457;-0.241;0.429;-0.246;0.356
1871;1;-0.639;1.284;-0.213;0.621;-0.115;0.453;-0.251;0.428;-0.245;0.356
1871;2;-0.339;1.243;-0.150;0.627;-0.122;0.449;-0.252;0.420;-0.246;0.359
1871;3;0.031;1.300;-0.130;0.614;-0.122;0.441;-0.250;0.417;-0.243;0.360
1871;4;0.098;1.225;-0.093;0.578;-0.130;0.436;-0.253;0.412;-0.240;0.358
1871;5;0.089;0.989;-0.278;0.595;-0.119;0.425;-0.258;0.409;-0.235;0.356
1871;6;0.036;0.858;-0.306;0.541;-0.110;0.414;-0.261;0.408;-0.239;0.355
1871;7;0.024;0.878;-0.232;0.506;-0.124;0.413;-0.268;0.402;-0.237;0.353
1871;8;0.275;0.678;-0.164;0.511;-0.150;0.417;-0.262;0.400;-0.236;0.351
1871;9;-0.373;0.774;-0.178;0.507;-0.174;0.415;-0.263;0.398;-0.240;0.349
1871;10;-0.039;0.720;-0.191;0.514;-0.188;0.426;-0.267;0.394;-0.246;0.347
1871;11;-1.442;0.989;-0.193;0.506;-0.200;0.427;-0.274;0.392;-0.249;0.349
1871;12;-1.424;1.209;-0.176;0.528;-0.201;0.425;-0.275;0.391;-0.251;0.352
1872;1;0.248;1.058;-0.193;0.541;-0.209;0.420;-0.268;0.389;-0.243;0.354
1872;2;0.470;1.206;-0.243;0.555;-0.215;0.417;-0.264;0.383;-0.238;0.355
1872;3;-0.132;0.928;-0.250;0.544;-0.226;0.418;-0.261;0.377;-0.238;0.356
1872;4;-0.058;1.298;-0.224;0.559;-0.201;0.414;-0.261;0.372;-0.238;0.356
1872;5;0.064;1.048;-0.123;0.542;-0.208;0.414;-0.261;0.370;-0.242;0.355
1872;6;0.237;1.287;-0.069;0.576;-0.205;0.409;-0.268;0.367;-0.241;0.355
1872;7;-0.173;0.872;-0.090;0.597;-0.243;0.399;-0.263;0.363;-0.244;0.354
1872;8;-0.326;0.814;-0.142;0.591;-0.257;0.392;-0.255;0.361;-0.241;0.353
1872;9;-0.464;0.640;-0.124;0.619;-0.249;0.386;-0.254;0.360;-0.239;0.350
1872;10;0.276;0.789;-0.148;0.557;-0.269;0.381;-0.265;0.358;-0.243;0.350
1872;11;-0.233;0.893;-0.175;0.510;-0.285;0.382;-0.260;0.354;-0.242;0.346
1872;12;-0.774;0.986;-0.182;0.440;-0.299;0.376;-0.242;0.348;-0.242;0.346
1873;1;0.003;1.157;-0.163;0.406;-0.303;0.369;-0.232;0.345;-0.249;0.345
1873;2;-0.155;1.252;-0.165;0.397;-0.298;0.368;-0.221;0.335;-0.255;0.346
